#x_m,y_m
3.2655386349136535,-26.64682098289893
3.3155886349136523,-26.69687098289893
3.365638634913651,-26.69687098289893
3.41568863491365,-26.69687098289893
3.4657386349136488,-26.69687098289893
3.5157886349136476,-26.746920982898928
3.5658386349136535,-26.746920982898928
3.6158886349136523,-26.746920982898928
3.665938634913651,-26.746920982898928
3.71598863491365,-26.796970982898927
3.7660386349136488,-26.796970982898927
3.8160886349136476,-26.796970982898927
3.8661386349136535,-26.847020982898925
3.9161886349136523,-26.847020982898925
3.966238634913651,-26.847020982898925
4.01628863491365,-26.847020982898925
4.066338634913649,-26.89707098289893
4.116388634913648,-26.89707098289893
4.1664386349136535,-26.89707098289893
4.216488634913652,-26.94712098289893
4.266538634913651,-26.94712098289893
4.31658863491365,-26.94712098289893
4.366638634913649,-26.94712098289893
4.416688634913648,-26.99717098289893
4.4667386349136535,-26.99717098289893
4.516788634913652,-26.99717098289893
4.566838634913651,-27.047220982898928
4.61688863491365,-27.047220982898928
4.666938634913649,-27.047220982898928
4.716988634913648,-27.097270982898927
4.7670386349136535,-27.097270982898927
4.817088634913652,-27.097270982898927
4.867138634913651,-27.097270982898927
4.91718863491365,-27.147320982898925
4.967238634913649,-27.147320982898925
5.017288634913648,-27.147320982898925
5.0673386349136536,-27.19737098289893
5.117388634913652,-27.19737098289893
5.167438634913651,-27.19737098289893
5.21748863491365,-27.19737098289893
5.267538634913649,-27.24742098289893
5.317588634913648,-27.24742098289893
5.367638634913654,-27.24742098289893
5.417688634913652,-27.29747098289893
5.467738634913651,-27.29747098289893
5.51778863491365,-27.29747098289893
5.567838634913649,-27.347520982898928
5.617888634913648,-27.347520982898928
5.667938634913654,-27.347520982898928
5.717988634913652,-27.347520982898928
5.768038634913651,-27.397570982898927
5.81808863491365,-27.397570982898927
5.868138634913649,-27.397570982898927
5.918188634913648,-27.447620982898925
5.968238634913654,-27.447620982898925
6.018288634913652,-27.447620982898925
6.068338634913651,-27.49767098289893
6.11838863491365,-27.49767098289893
6.168438634913649,-27.49767098289893
6.218488634913648,-27.49767098289893
6.268538634913654,-27.54772098289893
6.318588634913652,-27.54772098289893
6.368638634913651,-27.54772098289893
6.41868863491365,-27.59777098289893
6.468738634913649,-27.59777098289893
6.518788634913648,-27.59777098289893
6.568838634913654,-27.647820982898928
6.618888634913652,-27.647820982898928
6.668938634913651,-27.647820982898928
6.71898863491365,-27.697870982898927
6.769038634913649,-27.697870982898927
6.819088634913648,-27.697870982898927
6.869138634913654,-27.747920982898926
6.919188634913652,-27.747920982898926
6.969238634913651,-27.747920982898926
7.01928863491365,-27.79797098289893
7.069338634913649,-27.79797098289893
7.119388634913648,-27.79797098289893
7.169438634913654,-27.84802098289893
7.2194886349136524,-27.84802098289893
7.269538634913651,-27.84802098289893
7.31958863491365,-27.89807098289893
