#x_m,y_m,w_tr
-18.433493,15.198961,2.109191
-18.374857,15.149533,2.086705
-18.313523,15.106617,2.156682
-18.253509,15.060514,2.134195
-18.194872,15.011086,2.111709
-18.136235,14.961658,2.111709
-18.077599,14.912230,2.134195
-18.018962,14.862802,2.156682
-17.959007,14.816556,2.156682
-17.900371,14.767128,2.109191
-17.841734,14.717699,2.111709
-17.783097,14.668271,2.111709
-17.724461,14.618843,2.109191
-17.665824,14.569415,2.086705
-17.607187,14.519987,2.156682
-17.547171,14.473888,2.134195
-17.488535,14.424460,2.111709
-17.429898,14.375032,2.111709
-17.371261,14.325604,2.111709
-17.310804,14.280571,2.134195
-17.249470,14.237655,2.156682
-17.188136,14.194738,2.086705
-17.129500,14.145310,2.109191
-17.070863,14.095882,2.111709
-17.012226,14.046454,2.111709
-16.953590,13.997026,2.134195
-16.896774,13.943202,2.156682
-16.838137,13.893774,2.156682
-16.779500,13.844346,2.134195
-16.720864,13.794918,2.111709
-16.662227,13.745489,2.111709
-16.603590,13.696061,2.134195
-16.544954,13.646633,2.156682
-16.485506,13.599163,2.156682
-16.426869,13.549735,2.109191
-16.368233,13.500306,2.134195
-16.309596,13.450878,2.111709
-16.250959,13.401450,2.109191
-16.192323,13.352022,2.134195
-16.130989,13.309105,2.156682
-16.070466,13.264231,2.134195
-16.011829,13.214803,2.111709
-15.953192,13.165375,2.111709
-15.894556,13.115947,2.134195
-15.834606,13.069690,2.156682
-15.773272,13.026773,2.086705
-15.714635,12.977345,2.109191
-15.655998,12.927917,2.134195
-15.597362,12.878489,2.111709
-15.538725,12.829061,2.111709
-15.480088,12.779633,2.134195
-15.422765,12.727033,2.156682
-15.364614,12.676433,2.156682
-15.305977,12.627005,2.134195
-15.247341,12.577577,2.111709
-15.188704,12.528149,2.111709
-15.130067,12.478721,2.134195
-15.071431,12.429293,2.156682
-15.012490,12.380597,2.156682
-14.953368,12.332342,2.134195
-14.894731,12.282914,2.111709
-14.836095,12.233485,2.111709
-14.777458,12.184057,2.109191
-14.718821,12.134629,2.134195
-14.657975,12.090537,2.156682
-14.596944,12.046887,2.134195
-14.538308,11.997459,2.109191
-14.479671,11.948031,2.111709
-14.421034,11.898603,2.134195
-14.362398,11.849174,2.156682
-14.303459,11.800476,2.156682
-14.244335,11.752224,2.156682
-14.185698,11.702795,2.134195
-14.127062,11.653367,2.111709
-14.068425,11.603939,2.109191
-14.009788,11.554511,2.134195
-13.951152,11.505083,2.156682
-13.891113,11.459040,2.134195
-13.832476,11.409612,2.111709
-13.773839,11.360184,2.111709
-13.715203,11.310756,2.111709
-13.655761,11.263271,2.134195
-13.594427,11.220354,2.134195
-13.533094,11.177437,2.156682
-13.473464,11.130406,2.134195
-13.414827,11.080978,2.111709
-13.356191,11.031550,2.111709
-13.297554,10.982122,2.134195
-13.239722,10.930751,2.156682
-13.182080,10.878922,2.156682
-13.123443,10.829494,2.134195
-13.064806,10.780066,2.111709
-13.006170,10.730638,2.111709
-12.947533,10.681210,2.134195
-12.888896,10.631781,2.109191
-12.830260,10.582353,2.156682
-12.770629,10.535326,2.156682
-12.711992,10.485898,2.134195
-12.653355,10.436469,2.111709
-12.594719,10.387041,2.111709
-12.536082,10.337613,2.134195
-12.475744,10.292292,2.156682
-12.414410,10.249376,2.134195
-12.355774,10.199948,2.109191
-12.297137,10.150520,2.111709
-12.238500,10.101091,2.134195
-12.179863,10.051663,2.109191
-12.121227,10.002235,2.156682
-12.061594,9.955211,2.156682
-12.002958,9.905783,2.134195
-11.944321,9.856355,2.111709
-11.885684,9.806927,2.111709
-11.827048,9.757499,2.134195
-11.768411,9.708071,2.156682
-11.708579,9.661529,2.156682
-11.649942,9.612101,2.109191
-11.591305,9.562673,2.111709
-11.532669,9.513245,2.111709
-11.474032,9.463817,2.109191
-11.415395,9.414388,2.134195
-11.356759,9.364960,2.156682
-11.296720,9.318918,2.134195
-11.238083,9.269489,2.111709
-11.179446,9.220061,2.111709
-11.120810,9.170633,2.111709
-11.062173,9.121205,2.134195
-11.002342,9.074660,2.156682
-10.941008,9.031743,2.086705
-10.882272,8.982555,2.109191
-10.823636,8.933127,2.111709
-10.764999,8.883698,2.111709
-10.706362,8.834270,2.134195
-10.647726,8.784842,2.156682
-10.587687,8.738799,2.156682
-10.529050,8.689371,2.134195
-10.470413,8.639943,2.111709
-10.411777,8.590515,2.111709
-10.353140,8.541087,2.134195
-10.294503,8.491659,2.156682
-10.235178,8.443893,2.134195
-10.176441,8.394708,2.134195
-10.117804,8.345280,2.111709
-10.059167,8.295852,2.111709
-10.000531,8.246424,2.109191
-9.939197,8.203507,2.134195
-9.877863,8.160590,2.156682
-9.817218,8.116012,2.134195
-9.758581,8.066584,2.109191
-9.699944,8.017155,2.111709
-9.641308,7.967727,2.134195
-9.582671,7.918299,2.156682
-9.526044,7.864018,2.156682
-9.467408,7.814590,2.156682
-9.408771,7.765162,2.134195
-9.350134,7.715734,2.111709
-9.291498,7.666306,2.111709
-9.232861,7.616877,2.134195
-9.171631,7.573710,2.156682
-9.110984,7.529135,2.156682
-9.052347,7.479707,2.134195
-8.993711,7.430279,2.111709
-8.935074,7.380851,2.111709
-8.875248,7.334295,2.134195
-8.813914,7.291378,2.064219
-8.755173,7.242200,2.086705
-8.696537,7.192772,2.134195
-8.637900,7.143344,2.111709
-8.579263,7.093916,2.111709
-8.520627,7.044488,2.134195
-8.463180,6.992188,2.156682
-8.405152,6.941288,2.156682
-8.346516,6.891860,2.134195
-8.287879,6.842432,2.111709
-8.229242,6.793004,2.111709
-8.170606,6.743576,2.134195
-8.111969,6.694148,2.156682
-8.053153,6.645154,2.156682
-7.993906,6.597197,2.156682
-7.935270,6.547769,2.134195
-7.876633,6.498341,2.111709
-7.817996,6.448913,2.109191
-7.756769,6.405738,2.134195
-7.695436,6.362821,2.156682
-7.634282,6.319471,2.134195
-7.575645,6.270043,2.109191
-7.517008,6.220615,2.111709
-7.458371,6.171186,2.111709
-7.399052,6.123406,2.134195
-7.340309,6.074236,2.134195
-7.281672,6.024807,2.156682
-7.223036,5.975379,2.134195
-7.164399,5.925951,2.111709
-7.105762,5.876523,2.111709
-7.047125,5.827095,2.134195
-6.989171,5.776019,2.156682
-6.931651,5.723895,2.156682
-6.873015,5.674467,2.134195
-6.814378,5.625039,2.111709
-6.755741,5.575611,2.111709
-6.697104,5.526183,2.111709
-6.638468,5.476755,2.109191
-6.579831,5.427327,2.156682
-6.520078,5.380595,2.156682
-6.461441,5.331166,2.134195
-6.402804,5.281738,2.111709
-6.344168,5.232310,2.111709
-6.285531,5.182882,2.134195
-6.225315,5.137266,2.156682
-6.163982,5.094349,2.134195
-6.105345,5.044921,2.109191
-6.046708,4.995493,2.111709
-5.988072,4.946065,2.111709
-5.929435,4.896637,2.109191
-5.870798,4.847209,2.156682
-5.811043,4.800480,2.156682
-5.752407,4.751052,2.134195
-5.693770,4.701624,2.111709
-5.635133,4.652196,2.111709
-5.576497,4.602768,2.134195
-5.517860,4.553340,2.156682
-5.458150,4.506502,2.156682
-5.399513,4.457074,2.109191
-5.340877,4.407646,2.111709
-5.282240,4.358218,2.111709
-5.223603,4.308790,2.109191
-5.164967,4.259362,2.134195
-5.103633,4.216445,2.156682
-5.043372,4.170938,2.134195
-4.984735,4.121509,2.111709
-4.926099,4.072081,2.111709
-4.867462,4.022653,2.111709
-4.807250,3.977030,2.134195
-4.745916,3.934113,2.156682
-4.687279,3.884685,2.086705
-4.628642,3.835257,2.109191
-4.570006,3.785829,2.111709
-4.511369,3.736401,2.111709
-4.452732,3.686972,2.134195
-4.395671,3.633740,2.156682
-4.337258,3.583773,2.156682
-4.278621,3.534345,2.134195
-4.219985,3.484917,2.111709
-4.161348,3.435488,2.111709
-4.102711,3.386060,2.134195
-4.043004,3.339216,2.156682
-3.981671,3.296299,2.086705
-3.922811,3.247410,2.109191
-3.864174,3.197982,2.111709
-3.805537,3.148554,2.111709
-3.746901,3.099126,2.111709
-3.685567,3.056209,2.134195
-3.625303,3.010709,2.156682
-3.566667,2.961281,2.134195
-3.508030,2.911852,2.109191
-3.449393,2.862424,2.111709
-3.390756,2.812996,2.134195
-3.331051,2.766148,2.156682
-3.272414,2.716720,2.086705
-3.213778,2.667292,2.109191
-3.155141,2.617864,2.134195
-3.096504,2.568436,2.111709
-3.037868,2.519008,2.111709
-2.979231,2.469579,2.134195
-2.921663,2.417571,2.156682
-2.863757,2.366380,2.156682
-2.805120,2.316952,2.134195
-2.746483,2.267524,2.111709
-2.687847,2.218095,2.111709
-2.629210,2.168667,2.134195
-2.570010,2.120598,2.086705
-2.508677,2.077682,2.156682
-2.449309,2.030017,2.134195
-2.390673,1.980589,2.111709
-2.332036,1.931161,2.111709
-2.273399,1.881733,2.134195
-2.212293,1.838266,2.156682
-2.151523,1.793990,2.156682
-2.092886,1.744562,2.109191
-2.034249,1.695134,2.111709
-1.975612,1.645706,2.111709
-1.916976,1.596278,2.134195
-1.858339,1.546850,2.156682
-1.802115,1.491598,2.156682
-1.743478,1.442170,2.156682
-1.684841,1.392742,2.134195
-1.626204,1.343314,2.111709
-1.567568,1.293886,2.111709
-1.508931,1.244458,2.134195
-1.450294,1.195030,2.156682
-1.390256,1.148987,2.134195
-1.331619,1.099559,2.109191
-1.272982,1.050131,2.111709
-1.214345,1.000703,2.111709
-1.155709,0.951274,2.109191
-1.097016,0.901981,2.086705
-1.035683,0.859064,2.156682
-0.975808,0.812624,2.134195
-0.917172,0.763196,2.111709
-0.858535,0.713768,2.111709
-0.799898,0.664340,2.134195
-0.739299,0.619649,2.156682
-0.678021,0.576597,2.156682
-0.619385,0.527169,2.109191
-0.560748,0.477741,2.111709
-0.502111,0.428313,2.111709
-0.442916,0.380233,2.109191
-0.381582,0.337316,2.134195
-0.323822,0.288995,2.156682
-0.271696,0.236870,2.134195
-0.218795,0.186619,2.111709
-0.163973,0.141005,2.111709
-0.109150,0.095391,2.111709
-0.054886,0.048429,2.111709
-0.002761,-0.003696,2.064219
0.053672,-0.048643,2.134195
0.115006,-0.091559,2.111709
0.175564,-0.136350,2.111709
0.234200,-0.185778,2.109191
0.292837,-0.235206,2.134195
0.351474,-0.284634,2.156682
0.411389,-0.330975,2.156682
0.470026,-0.380403,2.109191
0.528663,-0.429831,2.111709
0.587299,-0.479259,2.111709
0.645936,-0.528687,2.111709
0.704573,-0.578116,2.109191
0.763209,-0.627544,2.156682
0.823248,-0.673587,2.156682
0.881885,-0.723015,2.134195
0.940522,-0.772443,2.111709
0.999158,-0.821871,2.111709
1.057795,-0.871299,2.134195
1.117709,-0.917644,2.156682
1.179043,-0.960560,2.086705
1.237696,-1.009949,2.109191
1.296332,-1.059377,2.134195
1.354969,-1.108806,2.111709
1.413606,-1.158234,2.109191
1.472242,-1.207662,2.134195
1.529602,-1.260173,2.156682
1.587717,-1.310861,2.134195
1.646353,-1.360290,2.111709
1.704990,-1.409718,2.111709
1.763627,-1.459146,2.111709
1.822263,-1.508574,2.134195
1.881671,-1.556139,2.156682
1.943005,-1.599056,2.086705
2.002164,-1.647224,2.134195
2.060801,-1.696652,2.111709
2.119437,-1.746080,2.111709
2.178074,-1.795509,2.134195
2.239389,-1.838472,2.156682
2.299951,-1.883251,2.156682
2.358587,-1.932679,2.134195
2.417224,-1.982107,2.111709
2.475861,-2.031535,2.111709
2.534498,-2.080963,2.134195
2.593904,-2.128532,2.156682
2.652560,-2.177914,2.086705
2.711197,-2.227342,2.156682
2.769833,-2.276770,2.134195
2.828470,-2.326199,2.111709
2.887107,-2.375627,2.111709
2.945744,-2.425055,2.134195
3.003610,-2.476342,2.156682
3.061218,-2.528254,2.134195
3.119854,-2.577682,2.111709
3.178491,-2.627111,2.111709
3.237128,-2.676539,2.111709
3.296533,-2.724111,2.134195
3.357867,-2.767028,2.134195
3.419201,-2.809945,2.156682
3.478866,-2.856889,2.134195
3.537503,-2.906317,2.111709
3.596140,-2.955745,2.111709
3.654776,-3.005173,2.134195
3.714815,-3.051216,2.156682
3.773452,-3.100644,2.156682
3.832089,-3.150072,2.109191
3.890725,-3.199500,2.111709
3.949362,-3.248928,2.111709
4.007999,-3.298356,2.134195
4.066635,-3.347784,2.134195
4.123101,-3.402453,2.156682
4.181738,-3.451881,2.156682
4.240375,-3.501309,2.134195
4.299011,-3.550737,2.111709
4.357648,-3.600166,2.111709
4.416285,-3.649594,2.134195
4.476587,-3.695002,2.156682
4.537920,-3.737919,2.156682
4.596557,-3.787347,2.109191
4.655194,-3.836775,2.111709
4.713830,-3.886203,2.111709
4.772467,-3.935631,2.109191
4.831104,-3.985059,2.156682
4.890773,-4.031996,2.156682
4.949409,-4.081424,2.134195
5.008046,-4.130852,2.111709
5.066683,-4.180280,2.111709
5.125319,-4.229708,2.134195
5.183956,-4.279136,2.156682
5.243752,-4.325765,2.156682
5.302389,-4.375194,2.109191
5.361025,-4.424622,2.111709
5.419662,-4.474050,2.111709
5.478299,-4.523478,2.111709
5.536935,-4.572906,2.134195
5.598269,-4.615823,2.156682
5.658444,-4.661538,2.156682
5.717080,-4.710966,2.134195
5.775717,-4.760394,2.111709
5.834354,-4.809823,2.134195
5.892990,-4.859251,2.156682
5.952785,-4.905884,2.156682
6.011422,-4.955312,2.109191
6.070058,-5.004740,2.111709
6.128695,-5.054168,2.111709
6.187332,-5.103596,2.111709
6.245968,-5.153024,2.134195
6.307302,-5.195941,2.156682
6.367478,-5.241653,2.156682
6.426115,-5.291081,2.134195
6.484751,-5.340509,2.111709
6.543388,-5.389937,2.134195
6.602025,-5.439365,2.156682
6.661818,-5.486002,2.156682
6.720455,-5.535430,2.109191
6.779091,-5.584858,2.111709
6.837728,-5.634286,2.111709
6.896365,-5.683714,2.111709
6.955001,-5.733142,2.134195
7.013638,-5.782570,2.156682
7.073677,-5.828613,2.156682
7.132314,-5.878041,2.134195
7.190950,-5.927469,2.111709
7.249587,-5.976897,2.111709
7.308224,-6.026326,2.134195
7.368015,-6.072966,2.156682
7.429349,-6.115882,2.086705
7.488124,-6.164976,2.109191
7.546761,-6.214404,2.134195
7.605398,-6.263832,2.111709
7.664034,-6.313260,2.134195
7.725368,-6.356177,2.156682
7.785547,-6.401882,2.156682
7.844184,-6.451310,2.134195
7.902820,-6.500738,2.111709
7.961457,-6.550166,2.111709
8.020094,-6.599594,2.134195
8.078730,-6.649022,2.156682
8.135319,-6.703395,2.156682
8.193956,-6.752823,2.156682
8.252592,-6.802251,2.134195
8.311229,-6.851679,2.111709
8.369866,-6.901107,2.109191
8.428503,-6.950535,2.134195
8.489695,-6.993794,2.156682
8.550379,-7.038277,2.134195
8.609016,-7.087706,2.111709
8.667653,-7.137134,2.111709
8.726289,-7.186562,2.134195
8.786078,-7.233209,2.156682
8.847412,-7.276126,2.086705
8.906190,-7.325212,2.109191
8.964827,-7.374640,2.134195
9.023463,-7.424068,2.111709
9.082100,-7.473496,2.111709
9.140737,-7.522925,2.134195
9.200776,-7.568967,2.156682
9.259412,-7.618396,2.156682
9.318049,-7.667824,2.134195
9.376686,-7.717252,2.111709
9.435322,-7.766680,2.111709
9.493959,-7.816108,2.134195
9.552596,-7.865536,2.156682
9.608678,-7.921130,2.156682
9.664618,-7.977070,2.134195
9.723255,-8.026498,2.111709
9.781891,-8.075926,2.111709
9.840528,-8.125354,2.111709
9.899165,-8.174782,2.111709
9.957801,-8.224210,2.134195
10.017982,-8.269911,2.156682
10.079316,-8.312827,2.134195
10.137953,-8.362255,2.109191
10.196589,-8.411683,2.111709
10.255226,-8.461112,2.111709
10.313863,-8.510540,2.109191
10.372499,-8.559968,2.134195
10.429592,-8.613124,2.156682
10.487974,-8.663167,2.134195
10.546610,-8.712595,2.111709
10.605247,-8.762024,2.111709
10.663884,-8.811452,2.111709
10.722520,-8.860880,2.134195
10.781157,-8.910308,2.156682
10.839794,-8.959736,2.156682
10.896018,-9.014987,2.156682
10.954655,-9.064416,2.134195
11.013292,-9.113844,2.111709
11.071928,-9.163272,2.111709
11.130565,-9.212700,2.111709
11.189202,-9.262128,2.134195
11.247839,-9.311556,2.156682
11.307877,-9.357599,2.134195
11.366514,-9.407027,2.109191
11.425151,-9.456455,2.111709
11.483787,-9.505883,2.111709
11.542424,-9.555311,2.109191
11.601089,-9.604671,2.086705
11.662423,-9.647587,2.156682
11.722325,-9.693962,2.134195
11.780961,-9.743390,2.111709
11.839598,-9.792818,2.111709
11.898235,-9.842246,2.134195
11.958806,-9.887003,2.156682
12.020112,-9.929988,2.156682
12.078748,-9.979417,2.109191
12.137385,-10.028845,2.111709
12.197057,-10.075773,2.134195
12.258391,-10.118690,2.156682
12.319725,-10.161606,2.156682
12.379124,-10.209194,2.134195
12.437896,-10.258295,2.109191
12.499230,-10.301211,2.134195
12.560564,-10.344128,2.155243
12.620862,-10.389544,2.109191
12.682196,-10.432461,2.109191
12.743530,-10.475378,2.155243
12.804864,-10.518294,2.134195
12.866062,-10.561539,2.109191
12.926849,-10.605774,2.155243
12.988183,-10.648691,2.155243
13.049517,-10.691607,2.109191
13.109909,-10.736797,2.155243
13.171243,-10.779713,2.155243
13.232577,-10.822630,2.109191
13.295271,-10.862262,2.155243
13.359124,-10.899097,2.109191
13.423155,-10.935502,2.109191
13.487186,-10.971907,2.155243
13.551039,-11.008742,2.086705
13.615070,-11.045147,2.109191
13.680788,-11.077480,2.039215
13.746156,-11.110658,2.109191
13.810009,-11.147492,2.039215
13.876449,-11.178082,2.109191
13.943177,-11.207976,2.039215
14.010844,-11.235602,2.109191
14.077572,-11.265495,2.039215
14.142614,-11.299462,2.109191
14.208767,-11.330744,2.039215
14.276396,-11.358461,2.109191
14.340716,-11.394170,2.039215
14.407444,-11.424063,2.132397
14.471654,-11.460035,2.109191
14.538382,-11.489929,2.155243
14.605110,-11.519823,2.109191
14.672778,-11.547448,2.155243
14.739506,-11.577342,2.109191
14.806707,-11.606093,2.155243
14.874522,-11.633365,2.132397
14.945646,-11.652645,2.109191
15.015071,-11.676027,2.155243
15.086305,-11.695044,2.132397
15.157786,-11.713461,2.039215
15.229909,-11.730332,2.132397
15.301558,-11.748346,2.109551
15.373040,-11.766763,2.086705
15.443463,-11.787736,2.039215
15.513443,-11.809779,2.132397
15.584924,-11.828197,2.109551
15.656406,-11.846614,2.086705
15.728225,-11.864217,2.155243
15.803354,-11.873830,2.109551
15.877728,-11.885265,2.086705
15.950268,-11.901126,2.063859
16.025564,-11.910335,2.041014
16.100861,-11.919543,2.018168
16.176157,-11.928752,2.111350
16.251453,-11.937961,2.088504
16.326749,-11.947169,2.086705
16.402968,-11.954151,2.063859
16.480066,-11.959009,2.041014
16.555362,-11.968217,2.018168
16.630658,-11.977426,1.995322
16.705955,-11.986634,2.088504
16.781251,-11.995843,2.088504
16.856547,-12.005051,2.088504
16.931843,-12.014260,2.088504
17.009151,-12.018611,2.088504
17.088262,-12.018611,2.088504
17.167372,-12.018611,2.088504
17.244852,-12.014674,2.088504
17.320148,-12.005465,2.088504
17.395444,-11.996256,2.088504
17.470740,-11.987048,2.088504
17.546037,-11.977839,1.995322
17.621333,-11.968631,2.018168
17.696629,-11.959422,2.041014
17.771448,-11.949063,2.063859
17.846745,-11.939854,2.086705
17.922041,-11.930646,2.088504
17.997337,-11.921437,1.995322
18.072633,-11.912228,2.018168
18.147929,-11.903020,2.041014
18.221254,-11.889052,2.063859
18.294844,-11.875723,2.086705
18.370140,-11.866515,2.109551
18.442743,-11.850804,2.016369
18.514225,-11.832387,2.086705
18.585707,-11.813970,2.109551
18.657188,-11.795553,2.132397
18.729311,-11.778682,2.039215
18.800793,-11.760265,2.109191
18.870835,-11.738372,2.132397
18.941195,-11.717248,2.039215
19.011129,-11.695093,2.109191
19.078796,-11.667467,2.155243
19.146464,-11.639842,2.109191
19.213192,-11.609948,2.132397
19.279093,-11.578059,2.039215
19.344386,-11.544700,2.109191
19.412054,-11.517074,2.109191
19.478782,-11.487180,2.155243
19.544466,-11.454765,2.109191
19.608319,-11.417931,2.155243
19.674442,-11.386578,2.109191
19.741170,-11.356684,2.109191
19.806637,-11.323744,2.109191
19.868793,-11.282812,2.109191
19.931320,-11.242776,2.155243
19.995350,-11.206370,2.134195
20.057902,-11.166393,2.109191
20.117143,-11.118425,2.109191
20.176073,-11.069705,2.086705
20.237407,-11.026788,2.156682
20.298741,-10.983872,2.134195
20.358882,-10.938075,2.109191
20.417519,-10.888647,2.086705
20.478852,-10.845730,2.156682
20.540186,-10.802814,2.134195
20.601227,-10.759189,2.111709
20.659863,-10.709761,2.111709
20.714144,-10.658528,2.111709
20.766269,-10.606403,2.111709
20.820307,-10.558897,2.111709
20.872433,-10.506771,2.111709
20.924558,-10.454646,2.111709
20.973019,-10.401003,2.111709
21.018632,-10.346181,2.111709
21.068602,-10.293163,2.111709
21.120728,-10.241037,2.111709
21.169447,-10.183675,2.109191
21.212364,-10.122341,2.134195
21.255280,-10.061007,2.156682
21.301861,-10.001191,2.134195
21.351290,-9.942555,2.109191
21.394206,-9.881221,2.134195
21.437123,-9.819887,2.156682
21.481532,-9.759172,2.134195
21.524602,-9.697901,2.109191
21.567519,-9.636568,2.155243
21.610436,-9.575234,2.109191
21.647949,-9.511662,2.109191
21.690866,-9.450328,2.155243
21.728116,-9.386647,2.086705
21.764521,-9.322616,2.109191
21.801356,-9.258763,2.109191
21.831249,-9.192035,2.109191
21.861143,-9.125307,2.155243
21.896440,-9.060817,2.109191
21.926391,-8.994112,2.155243
21.955440,-8.927034,2.109191
21.985128,-8.860221,2.039215
22.014439,-8.793252,2.109191
22.050376,-8.729027,2.039215
22.080270,-8.662299,2.132397
22.109433,-8.595268,2.109191
22.137058,-8.527600,2.155243
22.163261,-8.459343,2.109191
22.181678,-8.387862,2.039215
22.205061,-8.318436,2.132397
22.223478,-8.246955,2.086705
22.240349,-8.174832,2.039215
22.257951,-8.103013,2.132397
22.276368,-8.031531,2.109191
22.294785,-7.960049,2.039215
22.316827,-7.890068,2.132397
22.337802,-7.819646,2.109551
22.356219,-7.748164,2.086705
22.374234,-7.676516,2.063859
22.384258,-7.601557,2.132397
22.395282,-7.527013,2.109551
22.413699,-7.455531,2.086705
22.428492,-7.382548,2.063859
22.437700,-7.307252,2.041014
22.446909,-7.231956,2.134196
22.456117,-7.156660,2.111350
22.465326,-7.081364,2.088504
22.472719,-7.005315,2.088504
22.472719,-6.926205,2.086705
22.478645,-6.849549,2.063859
22.487854,-6.774253,2.041014
22.497062,-6.698957,1.995322
22.506271,-6.623661,2.088504
22.515480,-6.548365,2.088504
22.524688,-6.473068,2.088504
22.533897,-6.397772,2.088504
22.537179,-6.320021,2.088504
22.537179,-6.240911,2.088504
22.533653,-6.163261,2.088504
22.524445,-6.087965,2.088504
22.515236,-6.012668,2.088504
22.506028,-5.937372,2.088504
22.496819,-5.862076,2.018168
22.487610,-5.786780,2.041014
22.478402,-5.711484,2.063859
22.472719,-5.634727,2.086705
22.472719,-5.555617,2.088504
22.465083,-5.479669,2.088504
22.455874,-5.404373,2.111350
22.446665,-5.329077,2.134196
22.437457,-5.253781,2.041014
22.428248,-5.178485,2.063859
22.413212,-5.105602,2.086705
22.394795,-5.034120,2.109551
22.384014,-4.959476,2.155243
22.373747,-4.884618,2.063859
22.355489,-4.813070,2.086705
22.337072,-4.741588,2.109551
22.318655,-4.670107,2.132397
22.301784,-4.597984,2.039215
22.283366,-4.526502,2.086705
22.264949,-4.455021,2.109551
22.247591,-4.383100,2.132397
22.230720,-4.310978,2.109191
22.212303,-4.239496,2.132397
22.192631,-4.168534,2.155243
22.169248,-4.099109,2.109191
22.142802,-4.030953,2.132397
22.115176,-3.963285,2.039215
22.085770,-3.896355,2.109191
22.056440,-3.829394,2.155243
22.026771,-3.762573,2.109191
21.991191,-3.698200,2.132397
21.961298,-3.631471,2.039215
21.932493,-3.564293,2.109191
21.904867,-3.496625,2.039215
21.874973,-3.429897,2.109191
21.844516,-3.363402,2.086705
21.808111,-3.299371,2.155243
21.771277,-3.235518,2.109191
21.734871,-3.171487,2.155243
21.697378,-3.107907,2.155243
21.651892,-3.047637,2.109191
21.602464,-2.989000,2.086705
21.553036,-2.930364,2.156682
21.503608,-2.871727,2.134195
21.453783,-2.813255,2.111709
21.397843,-2.757315,2.111709
21.341904,-2.701376,2.111709
21.285964,-2.645436,2.111709
21.230025,-2.589497,2.111709
21.174085,-2.533557,2.111709
21.118146,-2.477617,2.111709
21.062206,-2.421678,2.111709
21.006267,-2.365738,2.111709
20.950327,-2.309799,2.134195
20.894387,-2.253859,2.134195
20.838448,-2.197920,2.156682
20.782508,-2.141980,2.179168
20.723928,-2.092416,2.156682
20.665291,-2.042988,2.134195
20.606655,-1.993560,2.111709
20.548018,-1.944132,2.111709
20.489381,-1.894704,2.134195
20.429507,-1.848262,2.156682
20.368174,-1.805345,2.086705
20.309481,-1.756053,2.109191
20.250844,-1.706625,2.111709
20.192207,-1.657197,2.111709
20.133571,-1.607769,2.109191
20.074934,-1.558341,2.156682
20.014895,-1.512298,2.156682
19.956258,-1.462870,2.134195
19.897622,-1.413442,2.111709
19.838985,-1.364014,2.111709
19.780348,-1.314586,2.134195
19.721712,-1.265157,2.156682
19.662344,-1.217495,2.156682
19.603649,-1.168207,2.109191
19.545012,-1.118778,2.134195
19.486376,-1.069350,2.111709
19.427739,-1.019922,2.109191
19.369102,-0.970494,2.134195
19.310466,-0.921066,2.156682
19.250427,-0.875023,2.134195
19.191790,-0.825595,2.111709
19.133153,-0.776167,2.111709
19.074517,-0.726739,2.134195
19.015880,-0.677311,2.156682
18.956513,-0.629645,2.156682
18.895180,-0.586728,2.109191
18.835979,-0.538660,2.134195
18.777343,-0.489232,2.111709
18.718706,-0.439804,2.109191
18.660069,-0.390376,2.134195
18.601433,-0.340948,2.156682
18.541394,-0.294905,2.134195
18.482757,-0.245477,2.111709
18.424120,-0.196049,2.111709
18.365484,-0.146621,2.134195
18.306847,-0.097193,2.156682
18.247482,-0.049523,2.156682
18.186148,-0.006606,2.156682
18.126946,0.041458,2.134195
18.068310,0.090886,2.111709
18.009673,0.140314,2.109191
17.951036,0.189742,2.156682
17.892400,0.239170,2.156682
17.832361,0.285213,2.134195
17.773724,0.334641,2.111709
17.715087,0.384069,2.111709
17.656451,0.433497,2.134195
17.596583,0.479954,2.156682
17.535249,0.522870,2.134195
17.473915,0.565787,2.109191
17.414712,0.613847,2.111709
17.356076,0.663275,2.109191
17.297439,0.712703,2.086705
17.238802,0.762132,2.156682
17.178763,0.808174,2.134195
17.120127,0.857603,2.111709
17.061490,0.907031,2.109191
17.002853,0.956459,2.134195
16.944217,1.005887,2.156682
16.884350,1.052347,2.134195
16.823017,1.095263,2.109191
16.764316,1.144537,2.111709
16.705679,1.193965,2.111709
16.647043,1.243393,2.109191
16.588406,1.292822,2.086705
16.529769,1.342250,2.156682
16.469730,1.388293,2.134195
16.411094,1.437721,2.111709
16.352457,1.487149,2.109191
16.293820,1.536577,2.134195
16.235184,1.586005,2.156682
16.175319,1.632468,2.134195
16.113985,1.675385,2.109191
16.055283,1.724655,2.111709
15.996646,1.774083,2.111709
15.938010,1.823512,2.109191
15.879373,1.872940,2.086705
15.818039,1.915856,2.156682
15.757933,1.961738,2.134195
15.699297,2.011166,2.111709
15.640660,2.060594,2.111709
15.582023,2.110022,2.134195
15.523387,2.159450,2.156682
15.464750,2.208878,2.156682
15.408088,2.263074,2.134195
15.349451,2.312502,2.111709
15.290815,2.361930,2.111709
15.232178,2.411358,2.111709
15.173541,2.460786,2.109191
15.114905,2.510215,2.156682
15.056268,2.559643,2.156682
14.996229,2.605686,2.134195
14.937592,2.655114,2.111709
14.878956,2.704542,2.111709
14.820319,2.753970,2.134195
14.761682,2.803398,2.156682
14.702325,2.851086,2.156682
14.640991,2.894003,2.156682
